SMILES,Tg
OC(=O)c1cc(cc(c1)Sc1cc(C)c(cc1C)I)Sc1cc(C)c(cc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,550
Clc1c(Cl)c(ccc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C(=O)c1cc(C)c(cc1C)C(=O)c1ccc(c(c1Cl)Cl)I,606
Ic1ccc(c(c1)Cl)Sc1ccc(cc1)N(c1ccccc1)c1ccc(cc1)Sc1ccc(cc1Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,493
Ic1ccc(cn1)Cc1ccc(cc1)Cc1ccc(nc1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,565
Clc1c(ccc(c1Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)Sc1ccc2c(c1)ccc(c2)Sc1ccc(c(c1Cl)Cl)I,557
Ic1ccc(c(c1)Sc1ccc(cc1)Sc1cc(ccc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C,491
Ic1cc(C)c(c(c1)C)S(=O)(=O)c1ccc(c(c1)Cl)S(=O)(=O)c1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,641
O=C1c2cc(ccc2C(=O)N1c1cc(C)c(c(c1)C)S(=O)(=O)c1ccc(c(c1)Cl)S(=O)(=O)c1cc(C)c(c(c1)C)I)c1ccc2c(c1)C(=O)N(C2=O)I,641
Ic1ccc(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,639
Cc1cc(cc(c1C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)c1cc(C)c(c(c1)C)I)c1ccccc1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,562
Ic1cc(C)c(c(c1)C)C(=O)c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)C(=O)c1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,562
Ic1ccc(c(c1)S(=O)(=O)c1ccc2c(c1)C(=O)c1c2ccc(c1)S(=O)(=O)c1cc(ccc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C,574
Ic1ccc(cn1)Oc1ccc(nc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,530
Ic1ccc(c(c1)Cl)Cc1ccc(cc1)C1(c2ccc(cc2)Cc2ccc(cc2Cl)N2C(=O)c3c(C2=O)cccc3c2ccc3c(c2)C(=O)N(C3=O)I)c2ccccc2c2c1cccc2,558
Ic1cc(C)c(c(c1)C)Cc1ccc2c(c1)cc(cc2)Cc1c(C)cc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,541
Ic1ccc(nc1)Sc1ccc(cn1)Sc1ccc(cn1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,494
Ic1ccc(nc1)Sc1ccc(nc1)Sc1ccc(cn1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,494
Ic1cc(cc(c1)C(=O)O)C(=O)c1cc2ccccc2cc1C(=O)c1cc(cc(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C(=O)O,602
Ic1ccc(c(c1)C)C(c1ccc2c(c1)cc(cc2)C(c1ccc(cc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)(C)C)(C)C,592
Ic1cc(C)c(c(c1)C)S(=O)(=O)c1ccc(cc1C)S(=O)(=O)c1c(C)cc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,653
Ic1cc(C)c(c(c1)C)S(=O)(=O)c1ccc(c(c1)C)S(=O)(=O)c1c(C)cc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,653
Ic1ccc(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,591
Ic1ccc(c(c1)C)C(=O)c1ccc2c(c1)c1cc(ccc1C2(C)C)C(=O)c1ccc(c(c1)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,553
O=C(c1ccc2c(c1)c1cc(ccc1C2(C)C)C(=O)c1ccc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)c1ccc(c(c1)C)I,553
Ic1cc(Cc2ccc(cc2)C2(c3ccc(cc3)Cc3cc(cc(c3)N3C(=O)c4c(C3=O)cc(cc4)c3ccc4c(c3)C(=O)N(C4=O)I)C(=O)O)c3ccccc3c3c2cccc3)cc(c1)C(=O)O,570
Ic1ccc(c(c1)C)C(c1cc(ccc1C)C(c1ccc(c(c1)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)(C)C)(C)C,470
Cc1cc(ccc1C(c1cc(ccc1C)C(c1ccc(c(c1)C)I)(C)C)(C)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,470
Ic1ccc(c(c1)Cl)Cc1cc(C)c(cc1C)Cc1ccc(c(c1)Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,534
Clc1cc(ccc1Cc1cc(C)c(cc1C)Cc1ccc(c(c1)Cl)I)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,534
Ic1cc(C)c(c(c1)C)C(c1ccc2c(c1)ccc(c2)C(c1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,554
O=C1c2cc(ccc2C(=O)N1c1cc(C)c(c(c1)C)C(c1ccc2c(c1)ccc(c2)C(c1cc(C)c(c(c1)C)I)(C)C)(C)C)c1ccc2c(c1)C(=O)N(C2=O)I,554
Ic1ccc(c(c1)C)C(=O)c1ccc(nc1)C(=O)c1ccc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,560
Ic1ccc(c(c1)C)C(=O)c1ccc(cn1)C(=O)c1ccc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,560
FC(c1cc(I)cc(c1)C(c1ccc(cc1)C(c1cc(cc(c1)C(F)(F)F)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C)(F)F,516
Ic1ccc(cc1)C(=O)c1ccc2c(c1)C(=O)c1c2ccc(c1)C(=O)c1ccc(cc1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,601
Ic1ccc(c(c1)C)S(=O)(=O)c1c(C)cc(cc1C)S(=O)(=O)c1ccc(c(c1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,652
O=C1c2cccc(c2C(=O)N1c1ccc(c(c1)C)S(=O)(=O)c1c(C)cc(cc1C)S(=O)(=O)c1ccc(c(c1)C)I)c1ccc2c(c1)C(=O)N(C2=O)I,652
Ic1ccc(c(c1)Cl)S(=O)(=O)c1ccc2c(c1)cc(cc2)S(=O)(=O)c1ccc(cc1Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,672
Ic1ccc(cn1)C(C(F)(F)F)(C(F)(F)F)c1cc(C)c(cc1C)C(C(F)(F)F)(C(F)(F)F)c1ccc(nc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,575
Cc1cc(Sc2ccc3c(c2)C(=O)c2c3ccc(c2)Sc2cc(C)c(c(c2)C)I)cc(c1n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C,537
Cc1cc(Sc2ccc(cc2)C2(c3ccc(cc3)Sc3cc(C)c(c(c3)C)n3c(=O)c4c(c3=O)cc3c(c4)c(=O)n(c3=O)I)c3ccccc3c3c2cccc3)cc(c1I)C,575
Ic1ccc(c(c1)C(=O)c1ccc2c(c1)[nH]c1c2ccc(c1)C(=O)c1cc(ccc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C,491
Ic1ccc(c(c1)Oc1ccc2c(c1)Cc1c2ccc(c1)Oc1cc(ccc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C,476
Clc1cc(Sc2ccc(cn2)N2C(=O)c3c(C2=O)cc(cc3)c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1)Sc1ccc(cn1)I,453
OC(=O)c1cc(cc(c1)C(C(F)(F)F)(C(F)(F)F)c1c(C)cc(c(c1C)I)C)C(C(F)(F)F)(C(F)(F)F)c1c(C)cc(c(c1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C,563
Ic1ccc(nc1)S(=O)(=O)c1cccc(c1)S(=O)(=O)c1ccc(cn1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,590
Ic1cc(C)c(c(c1)C)S(=O)(=O)c1cccc2c1cccc2S(=O)(=O)c1c(C)cc(cc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,702
Cc1cc(C)c(c(c1N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C)C(C(F)(F)F)(C(F)(F)F)c1cccc2c1cccc2C(C(F)(F)F)(C(F)(F)F)c1c(C)cc(c(c1C)I)C,552
Cc1cc(C)c(c(c1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C)S(=O)(=O)c1c(C)cc(c(c1C)S(=O)(=O)c1c(C)cc(c(c1C)I)C)C,583
Clc1cc(cc(c1)C(c1cc(ccc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)C(c1ccc(c(c1)I)C)(C)C,420
Clc1cc(cc(c1)C(c1ccc(c(c1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C)(C)C)C(c1cc(I)ccc1C)(C)C,420
Cc1cc(C)c(c(c1Cc1ccc2c(c1)c1cc(ccc1C2(C)C)Cc1c(C)cc(c(c1C)I)C)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,512
Ic1ccc(cn1)Oc1c(C)cc(cc1C)Oc1ccc(nc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,506
Ic1ccc(cn1)Oc1cc(C)c(c(c1)C)Oc1ccc(nc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,506
Ic1cc(Sc2cc(Sc3cc(cc(c3)N3C(=O)c4c(C3=O)cc(cc4)c3ccc4c(c3)C(=O)N(C4=O)I)C(=O)O)cc(c2)C(=O)O)cc(c1)C(=O)O,505
Ic1cc(Sc2ccc3c(c2)c2cc(ccc2C3(C)C)Sc2cc(cc(c2)C(F)(F)F)n2c(=O)c3c(c2=O)cc2c(c3)c(=O)n(c2=O)I)cc(c1)C(F)(F)F,488
Clc1cc(cc(c1)C(c1cccc(c1C)I)(C)C)C(c1cccc(c1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)(C)C,431
Ic1cccc(c1)Cc1ccc2c(c1)C(=O)c1c2ccc(c1)Cc1cccc(c1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,492
Ic1ccc(nc1)C(=O)c1ccc(c(c1Cl)Cl)C(=O)c1ccc(cn1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,560
Ic1ccc(c(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc2c(c1)c1cc(ccc1C2(C)C)C(C(F)(F)F)(C(F)(F)F)c1cc(ccc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C,541
Cc1cc(Cc2cccc(c2C)I)c(cc1Cc1cccc(c1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C,548
Cc1cc(c(cc1Cc1cc2c(cc1C)c1c(S2(=O)=O)cc(c(c1)C)Cc1cc(C)c(cc1C)I)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,576
Cc1cc(Sc2ccc(c(c2)Sc2cc(C)c(c(c2)C)I)C)cc(c1n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C,527
Cc1cc(cc(c1n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C)Sc1cc(ccc1C)Sc1cc(C)c(c(c1)C)I,527
Ic1ccc(c(c1)Sc1cc(C)c(c(c1)C)c1c(C)cc(cc1C)Sc1ccc(c(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C)C,515
Cc1cc(cc(c1c1c(C)cc(cc1C)Sc1ccc(c(c1)I)C)C)Sc1cc(ccc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,515
Ic1ccc(c(c1)Cl)Sc1cc(cc(c1)C(=O)O)Sc1ccc(cc1Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,489
Clc1cc(Cc2ccc(cc2)N(c2ccccc2)c2ccc(cc2)Cc2cc(Cl)cc(c2)N2C(=O)c3c(C2=O)cccc3c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1)I,493
Cc1cc(c(cc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C)C(c1ccc(cc1)C(c1cc(C)c(cc1C)I)(C)C)(C)C,566
Ic1ccc(c(c1)C)C(c1ccc(cc1C)C(c1ccc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,467
Ic1ccc(c(c1)C)C(c1ccc(c(c1)C)C(c1ccc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,467
Cc1cc(ccc1N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)Oc1ccc(cc1)c1ccc(cc1)Oc1ccc(c(c1)C)I,531
Ic1ccc(c(c1)Cl)Oc1ccc2c(c1)cc(cc2)Oc1ccc(cc1Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,500
Clc1cc(cc(c1)C(=O)c1cccc(c1C)I)C(=O)c1cccc(c1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,532
Ic1cc(C)c(c(c1)C)Sc1ccc(c(c1)Cl)Sc1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,506
Cc1cc(cc(c1Sc1ccc(c(c1)Cl)Sc1cc(C)c(c(c1)C)I)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,506
Cc1ccc(cc1N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C(c1ccc2c(c1)c1cc(ccc1C2(C)C)C(c1ccc(c(c1)I)C)(C)C)(C)C,514
Cc1ccc(cc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C(c1ccc2c(c1)[nH]c1c2ccc(c1)C(c1ccc(c(c1)I)C)(C)C)(C)C,491
Ic1ccc(c(c1)Cl)Oc1ccc(cc1)Oc1ccc(cc1Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,507
O=C(c1ccc(c(c1Cl)Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)c1ccc2c(c1)C(=O)c1c2ccc(c1)C(=O)c1ccc(c(c1Cl)Cl)I,583
Ic1ccc(cc1)C(c1cc2c(cc1C)c1c(S2(=O)=O)cc(c(c1)C)C(c1ccc(cc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,578
Ic1cc(C)c(c(c1)C)Oc1ccc2c(c1)cc(cc2)Oc1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,525
Cc1cc(cc(c1Oc1ccc2c(c1)cc(cc2)Oc1cc(C)c(c(c1)C)I)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,525
Clc1c(ccc(c1Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)Oc1cccc2c1cccc2Oc1ccc(c(c1Cl)Cl)I,590
Ic1ccc(c(c1)C)S(=O)(=O)c1cc(C)c(c(c1)C)S(=O)(=O)c1ccc(c(c1)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,652
O=C1c2cc(ccc2C(=O)N1c1ccc(c(c1)C)S(=O)(=O)c1cc(C)c(c(c1)C)S(=O)(=O)c1ccc(c(c1)C)I)c1ccc2c(c1)C(=O)N(C2=O)I,652
Clc1cc(Oc2cccc(c2)Oc2cc(Cl)cc(c2)N2C(=O)c3c(C2=O)cc(cc3)c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1)I,450
Ic1ccc(cn1)C(=O)c1ccc(nc1)C(=O)c1ccc(nc1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,583
Ic1ccc(cn1)C(=O)c1ccc(cn1)C(=O)c1ccc(nc1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,583
O=C1c2cc(ccc2C(=O)N1c1ccc(c(c1Cl)Cl)S(=O)(=O)c1ccc(c(c1)S(=O)(=O)c1ccc(c(c1Cl)Cl)I)C)c1ccc2c(c1)C(=O)N(C2=O)I,653
O=C1c2cc(ccc2C(=O)N1c1ccc(c(c1Cl)Cl)S(=O)(=O)c1cc(ccc1C)S(=O)(=O)c1ccc(c(c1Cl)Cl)I)c1ccc2c(c1)C(=O)N(C2=O)I,653
Ic1ccc(c(c1)Cl)S(=O)(=O)c1ccc2c(c1)c1cc(ccc1C2(C)C)S(=O)(=O)c1ccc(cc1Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,595
Ic1cc(C)c(c(c1)C)Cc1c(C)cc(cc1C)c1cc(C)c(c(c1)C)Cc1c(C)cc(cc1C)N1C(=O)c2c(C1=O)c(ccc2)c1ccc2c(c1)C(=O)N(C2=O)I,564
Ic1cc(cc(c1)C(=O)O)C(=O)c1cc(C)c(cc1C)C(=O)c1cc(cc(c1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C(=O)O,573
Ic1ccc(nc1)C(c1ccc(cn1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)(C)C,630
Cc1cc(ccc1n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)Oc1ccc2c(c1)[nH]c1c2ccc(c1)Oc1ccc(c(c1)C)I,523
Clc1cc(Oc2cccc3c2cccc3Oc2cc(Cl)cc(c2)I)cc(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,488
Ic1cc(cc(c1)C(F)(F)F)S(=O)(=O)c1cc(cc(c1)S(=O)(=O)c1cc(cc(c1)C(F)(F)F)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C(=O)O,641
Ic1ccc(cn1)C(=O)c1cccc(c1)C(=O)c1ccc(cn1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,564
Ic1ccc(nc1)C(=O)c1cccc(c1)C(=O)c1ccc(nc1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,564
Clc1cc(Oc2ccc(cc2)C2(c3ccc(cc3)Oc3cc(Cl)cc(c3)N3C(=O)c4c(C3=O)cccc4c3ccc4c(c3)C(=O)N(C4=O)I)c3ccccc3c3c2cccc3)cc(c1)I,512
Ic1ccc(c(c1)Cl)Sc1ccc(cc1Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,584
OC(=O)c1cc(cc(c1)C(=O)c1ccc(c(c1)Cl)I)C(=O)c1ccc(cc1Cl)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,551
Ic1ccc(c(c1)Cl)C(=O)c1cc(cc(c1)C(=O)O)C(=O)c1ccc(c(c1)Cl)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,551
Ic1ccc(c(c1)C)C(=O)c1cc2c(cc1C)c1c(S2(=O)=O)cc(c(c1)C)C(=O)c1ccc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,593
O=C1c2cc(ccc2C(=O)N1c1cccc(c1C)C(C(F)(F)F)(C(F)(F)F)c1cc2ccccc2cc1C(C(F)(F)F)(C(F)(F)F)c1cccc(c1C)I)c1ccc2c(c1)C(=O)N(C2=O)I,542
O=C1c2cc(ccc2C(=O)N1c1ccc(c(c1Cl)Cl)C(C(F)(F)F)(C(F)(F)F)c1cc(C)c(cc1C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1Cl)Cl)I)c1ccc2c(c1)C(=O)N(C2=O)I,623
Ic1cc(C)c(c(c1)C)S(=O)(=O)c1ccc2c(c1)[nH]c1c2ccc(c1)S(=O)(=O)c1c(C)cc(cc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,647
O=C(c1ccc2c(c1)ccc(c2)C(=O)c1ccc(c(c1)C)I)c1ccc(c(c1)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,608
Ic1ccc(c(c1)Cl)C(c1ccc(cc1)c1ccc(cc1)C(c1ccc(cc1Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)(C)C)(C)C,584
Ic1ccc(cn1)Oc1ccc2c(c1)ccc(c2)Oc1ccc(nc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,490
Ic1ccc(cn1)C(c1ccc(nc1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)(C)C,630
Cc1cc(C)c(c(c1Oc1ccc(cc1C)Oc1c(C)cc(c(c1C)I)C)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,538
Cc1cc(C)c(c(c1Oc1ccc(c(c1)C)Oc1c(C)cc(c(c1C)I)C)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,538
Ic1ccc(c(c1)Cl)Oc1cc2c(cc1C)c1c(S2(=O)=O)cc(c(c1)C)Oc1ccc(cc1Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,578
Ic1ccc(cn1)Sc1ccc(cc1Cl)Sc1ccc(nc1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,500
Ic1ccc(cn1)Sc1ccc(c(c1)Cl)Sc1ccc(nc1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,500
Ic1ccc(cc1)C(=O)c1ccc2c(c1)cc(cc2)C(=O)c1ccc(cc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,550
Ic1cc(ccc1C)S(=O)(=O)c1ccc(cc1C)S(=O)(=O)c1ccc(c(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C,662
Cc1cc(ccc1S(=O)(=O)c1ccc(c(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C)S(=O)(=O)c1ccc(c(c1)I)C,662
Ic1ccc(cn1)C(C(F)(F)F)(C(F)(F)F)c1cccc(c1C)C(C(F)(F)F)(C(F)(F)F)c1ccc(nc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,552
Ic1ccc(c(c1)Cc1cccc(c1C)Cc1cc(ccc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C,487
Ic1ccc(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1Cl)Cl)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,609
O=C1c2cccc(c2C(=O)N1c1ccc(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1Cl)Cl)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C)I)c1ccc2c(c1)C(=O)N(C2=O)I,609
Cc1cc(ccc1N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)Sc1ccc2c(c1)[nH]c1c2ccc(c1)Sc1ccc(c(c1)C)I,475
Ic1cc(C)c(c(c1)C)S(=O)(=O)c1ccc(c(c1)Cl)S(=O)(=O)c1c(C)cc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,641
Ic1cc(C)c(c(c1)C)S(=O)(=O)c1ccc(cc1Cl)S(=O)(=O)c1c(C)cc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,641
Clc1cc(ccc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C(c1ccc2c(c1)[nH]c1c2ccc(c1)C(c1ccc(c(c1)Cl)I)(C)C)(C)C,509
Ic1ccc(cc1)Sc1cc(Sc2ccc(cc2)N2C(=O)c3c(C2=O)cccc3c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1)C(=O)O,498
Cc1cc(c(cc1C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C)I,653
Ic1cc(Sc2ccc3c(c2)C(=O)c2c3ccc(c2)Sc2cc(cc(c2)C(F)(F)F)n2c(=O)c3c(c2=O)cc2c(c3)c(=O)n(c2=O)I)cc(c1)C(F)(F)F,487
Ic1ccc(cn1)C(C(F)(F)F)(C(F)(F)F)c1cccc(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(nc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,549
Ic1ccc(c(c1)Cc1ccc2c(c1)ccc(c2)Cc1cc(ccc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C,496
Ic1ccc(c(c1)C)Oc1cccc2c1cccc2Oc1ccc(c(c1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,517
